Transformation-rotation (34),Geometry-line-2 (10),Series-Arithmetic (43),Geometry-Diagonals (22),Transformation-axialsymmetry-vertical (27),Geometry-Midpoint (19),Geometry-Convexity (9),Geometry-line-3 (11),Geometry-Proportion1-3 (21),Geometry-Parallelogram (25),Geometry-Proportions (39),Topology-Inside-Outside (4),Geometry-Rightangle-3 (15),Geometry-Equilateraltriangle (20),Geometry-Parallels-2 (40),Geometry-Chirality-1- (38),Geometry-axialsymmetry-vertical- (28),Geometry-Rightangle-1 (13),Geometry-Circle-2- (18),Transformation-axialsymmetry-horizontal (33),Transformation-axialsymmetry-mixed (35),Geometry-Distance (16),Topology-Holes (3),Geometry-Chirality-4 (44),Topology-Closure (5),Transformation-homothety (36),Geometry-Parallels-1- (37),Geometry-Trapezoid (26),Geometry-Chirality-3 (42),Geometry-line-1 (8),Geometry-Rectangle (24),Geometry-Square (23),Geometry-axialsymmetry-randomaxis (30),Transformation-translation (31),Geometry-Rightangle-2 (14),Topology-Connexity (6),Geometry-axialsymmetry-horizontal (29),Topology-Belongsto (7),Geometry-Quadrilateral (12),Geometry-Chirality-2 (41),Series-Geometric (45),Transformation-pointsymmetry (32)
"('wrong', 'set')",,"('seperated', 'away')","('centered', 'away')","('symmetrical', 'symmetrical')","('dot', 'dot')","('curving', 'different')","('line', 'line')","('dot', 'end')",,"('ratio', 'size')","('outside', 'outside')","('created', '90')","('triangle', 'triangle')","('parallel', 'parallel')","('direction', 'clockwise')",,"('right', 'unlike')","('center', 'center')","('mirror', 'instead')","('reflect', 'mirror')","('dot', 'far')","('space', 'whole')","('line', 'counterclockwise')","('complete', 'connect')","('different', 'triangles')","('set', 'symmetrical')",,"('different', 'lines')","('straight', 'straight')",,,,"('directions', 'points')","('perpendicular', 'narrowest')","('parts', '1')",,"('dot', 'circle')",,"('right', 'dot')","('groups', 'larger')","('parallel', 'direction')"
"('wrong', 'mirror')",,"('1', 'space')","('centered', 'short')","('symmetrical', 'flip')","('dot', 'middle')","('inward', 'curved')","('line', 'left')","('dot', 'line')",,"('two', 'size')","('outside', 'borders')","('created', 'degree')","('longer', 'sharp')","('lines', 'lines')","('direction', 'direction')",,"('right', 'others')","('circle', 'dot')","('mirror', 'points')","('reflect', 'reflected')","('dot', 'away')","('middle', 'whole')","('left', 'pointing')","('complete', 'whole')","('different', 'oriented')","('lines', 'lines')",,"('different', 'left')","('straight', 'line')",,,,"('directions', 'facing')","('perpendicular', 'intersection')","('two', 'two')",,"('dot', 'line')",,"('right', 'opposite')","('two', 'distance')","('parallel', 'trangle')"
"('wrong', 'image')",,"('1', '3rd')","('centered', 'line')","('line', 'symmetrical')","('dot', 'point')","('inward', 'different')","('dot', 'circle')","('closer', 'dot')",,"('triangles', 'size')","('curve', 'dot')","('created', 'angle')","('longer', 'triangle')","('lines', 'parallel')","('blob', 'incorrect')",,"('triangle', 'contains')","('circle', 'center')","('mirror', 'facing')","('shape', 'mirror')","('dot', 'line')","('space', 'interior')","('left', 'clockwise')","('complete', 'shape')","('different', 'parallel')","('lines', 'symmetrical')",,"('different', 'side')","('curvy', 'straight')",,,,"('different', 'alignment')","('perpendicular', 'contain')","('two', 'shapes')",,"('line', 'circle')",,"('right', 'side')","('two', 'middle')","('different', 'dot')"
"('know', 'triangles')",,"('1', '4th')","('white', 'different')","('line', 'flip')","('mark', 'dot')","('part', 'crescent')","('dot', 'perfectly')","('closer', 'farthest')",,"('ratio', 'smaller')","('curve', 'located')","('right', 'perpandicular')","('body', 'sharp')","('parallel', 'parallel')","('facing', 'incorrect')",,"('triangle', 'two')","('dot', 'white')","('reflection', 'triangles')","('shape', 'reflected')","('line', 'dot')","('space', 'cutout')","('left', 'counterclockwise')","('enclosed', 'shape')","('different', 'lines')","('nonparallel', 'parallel')",,"('direction', 'parallel')","('curvy', 'line')",,,,"('directions', 'alignment')","('perpendicular', 'right')","('two', 'one')",,"('line', 'line')",,"('side', 'dot')","('two', 'two')","('different', 'two')"
"('know', 'facing')",,"('1', 'dot')","('white', 'shapoe')","('shapes', 'symmetrical')","('mark', 'middle')","('part', 'shape')","('dot', 'aligned')","('closer', 'toward')",,"('ratio', 'triangle')","('curve', 'outside')","('angle', 'perpandicular')","('body', 'triangle')","('lines', 'parallel')","('different', 'incorrect')",,"('triangle', 'acute')","('dot', 'dot')","('reflection', 'facing')","('doesnt', 'set')","('line', 'far')","('middle', 'interior')","('side', 'pointing')","('enclosed', 'completely')","('orientation', 'triangles')","('set', 'parallel')",,"('direction', 'lines')","('straight', 'line')",,,,"('different', 'one')","('perpendicular', 'angles')","('parts', 'two')",,"('dot', 'black')",,"('side', 'opposite')","('two', 'larger')","('different', 'parallel')"
"('know', 'different')",,"('dot', 'space')","('dot', 'different')","('symmetrical', 'symmetrical')","('mark', 'point')","('shapes', 'crescent')","('dot', 'line')","('closer', 'end')",,"('ratio', 'lot')","('curve', 'borders')","('created', 'perpandicular')","('skinnier', 'skinnier')","('lines', 'lines')","('direction', 'incorrect')",,"('triangle', 'angles')","('dot', 'center')","('reflection', 'way')","('doesnt', 'mirror')","('line', 'away')","('middle', 'cutout')","('side', 'clockwise')","('enclosed', 'closed')","('orientation', 'oriented')","('lines', 'parallel')",,"('direction', 'left')","('straight', 'straight')",,,,"('different', 'shape')","('perpendicular', 'looks')","('parts', 'shapes')",,"('dot', 'dot')",,"('side', 'side')","('dots', 'distance')","('different', 'borders')"
"('know', 'ways')",,"('dot', '3rd')","('dot', 'shapoe')","('line', 'symmetrical')","('center', 'dot')","('shapes', 'shape')","('top', 'circle')","('closer', 'line')",,"('ratio', 'smaller')","('dot', 'dot')","('right', 'angle')","('skinnier', 'others')","('lines', 'parallel')","('blob', 'one')",,"('triangle', 'unlike')","('dot', 'circle')","('reflection', 'instead')","('doesnt', 'image')","('line', 'line')","('space', 'hole')","('side', 'counterclockwise')","('enclosed', 'opening')","('orientation', 'parallel')","('lines', 'parallel')",,"('direction', 'side')","('straight', 'curved')",,,,"('different', 'flipped')","('perpendicular', 'laying')","('parts', 'one')",,"('dot', 'line')",,"('circle', 'dot')","('dots', 'middle')","('orientation', 'dot')"
"('know', 'line')",,"('dot', '4th')","('isnt', 'different')","('mirrored', 'symmetric')","('center', 'middle')","('border', 'crescent')","('top', 'perfectly')","('line', 'dot')",,"('ratio', 'ex')","('dot', 'outside')","('angle', 'angle')","('triangle', 'skinnier')","('parallel', 'lines')","('blob', 'facing')",,"('triangle', 'others')","('center', 'white')","('reflection', 'points')","('reflect', 'set')","('distance', 'dot')","('space', 'middle')","('line', 'wasnt')","('shape', 'shape')","('orientation', 'lines')","('symmetrical', 'parallel')",,"('facing', 'left')","('curvy', 'line')",,,,"('directions', 'one')","('perpendicular', 'flat')","('two', 'disconnected')",,"('line', 'black')",,"('circle', 'opposite')","('dots', 'two')","('orientation', 'two')"
"('wrong', 'triangles')",,"('dot', 'dot')","('isnt', 'shapoe')","('mirrored', 'set')","('center', 'point')","('border', 'shape')","('top', 'aligned')","('line', 'farthest')",,"('two', 'smaller')","('outside', 'dot')","('created', 'angle')","('triangle', 'others')","('parallel', 'parallel')","('blob', 'right')",,"('right', 'longer')","('center', 'dot')","('reflection', 'facing')","('reflect', 'mirror')","('distance', 'line')","('space', 'shape')","('line', 'goofy')","('shape', 'completely')","('different', 'points')",,,"('different', 'left')","('curvy', 'straight')",,,,"('directions', 'shape')","('perpendicular', 'plane')","('parts', 'disconnected')",,"('line', 'dot')",,"('circle', 'side')","('dots', 'larger')","('orientation', 'parallel')"
"('wrong', 'facing')",,"('seperated', 'space')","('centered', 'different')","('mirrored', 'nonmirror')","('line', 'dot')","('curving', 'crescent')","('top', 'line')","('line', 'toward')",,"('two', 'triangle')","('outside', 'outside')","('perpendicular', 'lines')","('longer', 'skinnier')","('others', 'lines')","('facing', 'one')",,"('right', 'skinnier')","('center', 'center')","('mirror', 'parallel')","('reflect', 'image')","('dot', 'dot')","('middle', 'hole')","('line', 'looking')","('shape', 'closed')","('different', 'pointing')",,,"('direction', 'left')","('curvy', 'curved')",,,,"('directions', 'flipped')","('perpendicular', 'look')","('two', 'two')",,"('line', 'line')",,"('line', 'shape')","('rather', 'distance')","('orientation', 'borders')"
"('wrong', 'different')",,"('seperated', '3rd')","('centered', 'shapoe')","('mirrored', 'images')","('line', 'middle')","('curving', 'shape')","('line', 'circle')","('line', 'end')",,"('two', 'lot')","('curve', 'dot')","('perpendicular', 'perpendicular')","('longer', 'others')","('others', 'parallel')","('facing', 'facing')",,"('right', 'triangle')","('center', 'circle')","('mirror', 'reflection')","('shape', 'set')","('dot', 'line')","('middle', 'middle')","('left', 'wasnt')","('shape', 'opening')","('different', 'arent')",,,"('facing', 'different')","('straight', 'straight')",,,,"('different', 'direction')","('perpendicular', 'like')","('two', 'shapes')",,"('dot', 'dot')",,"('right', 'shape')","('rather', 'middle')","('different', 'oddly')"
"('wrong', 'ways')",,"('seperated', '4th')","('white', 'dot')","('mirrored', 'triangles')","('line', 'point')","('inward', 'crescent')","('line', 'perfectly')","('line', 'line')",,"('two', 'smaller')","('curve', 'outside')","('perpendicular', 'line')","('body', 'skinnier')","('lines', 'parallel')","('facing', 'right')",,"('triangle', 'longer')","('circle', 'white')","('reflection', 'parallel')","('shape', 'mirror')","('line', 'dot')","('middle', 'shape')","('left', 'goofy')","('enclosed', 'line')","('different', 'pointing')",,,"('facing', 'direction')","('straight', 'line')",,,,"('directions', 'direction')","('perpendicular', 'x')","('two', 'one')",,"('dot', 'line')",,"('side', 'shape')","('rather', 'two')","('different', 'spcaed')"
"('wrong', 'line')",,"('seperated', 'dot')","('white', 'one')","('mirrored', 'arent')","('dot', 'dot')","('inward', 'shape')","('line', 'aligned')","('end', 'dot')",,"('two', 'ex')","('dot', 'dot')","('perpendicular', 'sticking')","('body', 'others')","('parallel', 'parallel')","('different', 'one')",,"('triangle', 'skinnier')","('circle', 'dot')","('reflection', 'reflection')","('shape', 'image')","('line', 'line')","('space', 'hole')","('left', 'looking')","('enclosed', 'doesnt')","('different', 'way')",,,"('different', 'different')","('straight', 'others')",,,,"('triangles', 'symmetric')","('perpendicular', 'without')","('parts', 'two')",,"('line', 'dot')",,"('circle', 'shape')","('rather', 'larger')","('orientation', 'oddly')"
"('know', 'reflection')",,"('1', 'spaces')","('white', 'side')","('mirrored', 'facing')","('dot', 'left')","('part', 'concave')","('line', 'line')","('end', 'farthest')",,"('triangles', 'smaller')","('dot', 'outside')","('perpendicular', 'diagonal')","('skinnier', 'equilateral')","('others', 'parallel')","('different', 'facing')",,"('triangle', 'triangle')","('circle', 'center')","('mirror', 'angled')","('doesnt', 'triangles')","('distance', 'dot')","('space', 'shape')","('side', 'wasnt')","('enclosed', 'connect')","('orientation', 'points')",,,"('different', 'direction')","('straight', 'curved')",,,,"('arent', 'symmetric')","('perpendicular', '90')","('parts', 'shapes')",,"('line', 'line')",,"('line', 'facing')","('3', 'distance')","('orientation', 'spcaed')"
"('know', 'parallel')",,"('1', 'dots')","('dot', 'dot')","('mirrored', 'parallel')","('dot', 'side')","('part', 'feature')","('dot', 'black')","('end', 'toward')",,"('triangles', 'triangle')","('dot', 'shape')","('perpendicular', 'different')","('skinnier', 'triangle')","('lines', 'parallel')","('different', 'right')",,"('right', 'without')","('circle', 'circle')","('mirror', 'different')","('doesnt', 'arent')","('distance', 'farthest')","('middle', 'hole')","('side', 'goofy')","('shape', 'line')","('orientation', 'pointing')",,,"('direction', 'different')","('curvy', 'straight')",,,,"('lined', 'symmetric')","('perpendicular', 'angle')","('parts', 'one')",,"('dot', 'dot')",,"('line', 'different')","('3', 'middle')","('different', 'dot')"
"('wrong', 'reflection')",,"('1', 'different')","('dot', 'one')","('mirrored', 'instead')","('mark', 'dot')","('shapes', 'concave')","('dot', 'dot')","('end', 'end')",,"('triangles', 'lot')","('outside', 'dot')","('perpendicular', 'angles')","('triangle', 'equilateral')","('parallel', 'parallel')","('direction', 'one')",,"('right', '90')","('dot', 'dot')","('reflection', 'angled')","('doesnt', 'facing')","('distance', 'line')","('middle', 'shape')","('side', 'looking')","('shape', 'doesnt')","('orientation', 'arent')",,,"('direction', 'direction')","('curvy', 'line')",,,,"('triangles', 'facing')","('perpendicular', 'cross')","('two', 'two')",,"('dot', 'line')",,"('line', 'direction')","('3', 'two')","('different', 'sides')"
"('wrong', 'parallel')",,"('dot', 'spaces')","('dot', 'side')","('mirrored', 'reflection')","('mark', 'left')","('shapes', 'feature')","('dot', 'end')","('end', 'line')",,"('triangles', 'smaller')","('outside', 'outside')","('perpendicular', 'formed')","('triangle', 'triangle')",,"('direction', 'facing')",,"('right', 'angle')","('dot', 'center')","('reflection', 'different')","('reflect', 'triangles')","('dot', 'dot')","('space', 'hole')","('line', 'flipped')","('shape', 'connect')","('orientation', 'pointing')",,,"('facing', 'branches')","('curvy', 'others')",,,,"('triangles', 'direction')","('perpendicular', 'flattened')","('two', 'shapes')",,"('line', 'dot')",,"('right', 'facing')","('3', 'larger')","('orientation', 'dot')"
"('know', 'triangles')",,"('dot', 'dots')","('isnt', 'dot')","('mirrored', 'others')","('mark', 'side')","('border', 'concave')","('dot', 'line')","('proportion', 'dot')",,"('triangles', 'ex')","('outside', 'shape')","('perpendicular', 'perpendicular')","('longer', 'equilateral')",,"('direction', 'right')",,"('triangle', 'without')","('center', 'dot')","('mirror', 'mirror')","('reflect', 'arent')","('dot', 'farthest')","('space', 'middle')","('left', 'flipped')","('enclosed', 'shape')","('orientation', 'way')",,,"('facing', 'point')","('curvy', 'curved')",,,,"('arent', 'facing')","('perpendicular', 'smaller')","('parts', 'two')",,"('line', 'line')",,"('right', 'different')","('1', 'distance')","('orientation', 'sides')"
"('know', 'placed')",,"('dot', 'different')","('isnt', 'one')","('mirrored', 'tilted')","('center', 'dot')","('border', 'feature')","('top', 'black')","('proportion', 'farthest')",,"('ratio', 'size')","('curve', 'dot')","('perpendicular', 'tilted')","('longer', 'triangle')",,"('blob', 'dot')",,"('triangle', '90')","('center', 'center')","('mirror', 'image')","('reflect', 'facing')","('dot', 'line')","('space', 'shape')","('side', 'flipped')","('enclosed', 'complete')","('different', 'reflection')",,,"('facing', 'left')","('straight', 'straight')",,,,"('arent', 'direction')","('perpendicular', 'angles')","('parts', 'shapes')",,"('dot', 'dot')",,"('right', 'direction')","('1', 'middle')","('different', 'points')"
"('know', 'differently')",,"('seperated', 'spaces')","('isnt', 'side')","('mirrored', 'toward')","('center', 'left')","('curving', 'concave')","('top', 'dot')","('proportion', 'toward')",,"('ratio', 'different')","('curve', 'outside')","('perpendicular', '90')","('body', 'equilateral')",,"('blob', 'pointing')",,"('triangle', 'angle')","('circle', 'dot')","('reflection', 'mirror')","('shape', 'triangles')","('line', 'dot')","('middle', 'hole')","('line', 'lines')","('shape', 'shape')","('different', 'parallel')",,,"('facing', 'right')","('curvy', 'straight')",,,,"('lined', 'facing')","('perpendicular', 'formed')","('two', 'two')",,"('dot', 'line')",,"('side', 'facing')","('1', 'two')","('different', 'triangles')"
"('wrong', 'triangles')",,"('seperated', 'dots')","('centered', 'dot')","('mirrored', 'one')","('center', 'side')","('curving', 'feature')","('top', 'end')","('proportion', 'end')",,"('ratio', 'greatly')","('curve', 'shape')","('perpendicular', 'degree')","('body', 'triangle')",,"('blob', 'right')",,"('right', 'shape')","('circle', 'center')","('reflection', 'image')","('shape', 'arent')","('line', 'farthest')","('middle', 'middle')","('line', 'right')","('shape', 'complete')","('orientation', 'reflection')",,,"('different', 'branches')","('noncurved', 'straight')",,,,"('lined', 'direction')","('perpendicular', 'perpandicular')","('two', 'shapes')",,"('line', 'dot')",,"('side', 'different')","('1', 'larger')","('different', 'facing')"
"('wrong', 'placed')",,"('seperated', 'different')","('centered', 'one')","('mirrored', 'mirror')","('line', 'dot')","('inward', 'concave')","('top', 'line')","('proportion', 'line')",,"('two', 'size')","('dot', 'dot')","('perpendicular', 'angle')","('skinnier', 'equilateral')",,"('blob', 'left')",,"('right', 'seems')","('dot', 'dot')","('mirror', 'symmetrical')","('shape', 'facing')","('line', 'line')","('middle', 'shape')","('line', 'side')","('enclosed', 'opening')","('orientation', 'parallel')",,,"('different', 'point')","('noncurved', 'line')",,,,"('triangles', 'direction')","('perpendicular', 'ancle')","('parts', 'two')",,"('line', 'line')",,"('side', 'direction')","('groups', 'gaps')","('different', 'direction')"
"('wrong', 'differently')",,"('1', 'outlying')","('centered', 'side')","('mirrored', 'image')","('line', 'left')","('inward', 'feature')","('line', 'black')","('length', 'dot')",,"('two', 'different')","('dot', 'outside')","('perpendicular', 'two')","('triangle', 'equilateral')",,"('facing', 'dot')",,"('right', 'flatter')","('dot', 'center')","('mirror', 'flip')","('doesnt', 'parallel')","('distance', 'dot')","('space', 'whole')","('line', 'line')","('enclosed', 'shape')","('different', 'points')",,,"('different', 'left')","('noncurved', 'straight')",,,,"('arent', 'direction')","('lines', 'angle')","('parts', 'shapes')",,"('dot', 'dot')",,"('circle', 'facing')","('groups', 'dots')","('orientation', 'points')"
"('know', 'shape')",,"('1', 'dot')","('white', 'dot')","('mirrored', 'symmetrical')","('line', 'side')","('part', 'shape')","('line', 'dot')","('length', 'farthest')",,"('two', 'greatly')","('dot', 'shape')","('perpendicular', 'lines')","('longer', 'equilateral')",,"('facing', 'pointing')",,"('right', 'rest')","('dot', 'circle')","('mirror', 'line')","('doesnt', 'reflection')","('distance', 'position')","('space', 'shape')","('line', 'left')","('shape', 'opening')","('different', 'facing')",,,"('different', 'right')","('noncurved', 'line')",,,,"('lined', 'direction')","('perpendicular', 'angle')","('two', 'two')",,"('dot', 'line')",,"('circle', 'different')","('groups', 'increasing')","('orientation', 'triangles')"
"('know', 'symmetrical')",,"('1', 'unlike')","('white', 'close')","('mirrored', 'flip')","('dot', 'circle')","('shapes', 'shape')","('line', 'end')","('length', 'toward')",,"('triangles', 'size')","('outside', 'dot')","('perpendicular', 'dont')","('body', 'equilateral')",,"('facing', 'right')",,"('triangle', 'shape')","('center', 'dot')","('reflection', 'symmetrical')","('reflect', 'parallel')","('dot', 'dot')","('middle', 'whole')","('left', 'lines')","('shape', 'shape')","('orientation', 'points')",,,"('direction', 'branches')","('noncurved', 'line')",,,,"('triangles', 'two')","('lines', '90')","('parts', 'two')",,"('line', 'dot')",,"('circle', 'direction')","('groups', 'size')","('orientation', 'facing')"
"('know', 'line')",,"('1', 'others')","('white', 'larger')","('mirrored', 'symmetrical')","('dot', 'center')","('border', 'shape')","('line', 'line')","('length', 'end')",,"('triangles', 'different')","('outside', 'outside')","('perpendicular', 'form')","('skinnier', 'shape')",,"('facing', 'left')",,"('triangle', 'seems')","('center', 'center')","('reflection', 'flip')","('reflect', 'reflection')","('dot', 'position')","('middle', 'shape')","('left', 'right')","('enclosed', 'lines')","('orientation', 'facing')",,,"('direction', 'point')","('noncurved', 'straight')",,,,"('triangles', 'similar')","('lines', 'degree')","('two', 'two')",,"('line', 'line')",,"('line', 'circle')","('two', 'gaps')","('orientation', 'direction')"
"('wrong', 'shape')",,"('dot', 'outlying')","('white', 'base')","('symmetric', 'set')","('dot', 'line')","('curving', 'shape')","('dot', 'dot')","('length', 'line')",,"('triangles', 'greatly')","('outside', 'shape')","('perpendicular', 'right')","('triangle', 'shape')",,"('different', 'dot')",,"('triangle', 'flatter')","('center', 'circle')","('reflection', 'line')","('shape', 'parallel')","('line', 'dot')","('space', 'hole')","('left', 'side')","('enclosed', 'dont')","('different', 'alignment')",,,"('direction', 'left')","('noncurved', 'straight')",,,,"('triangles', 'shapes')","('lines', 'angles')","('two', 'shapes')",,"('dot', 'point')",,"('line', 'left')","('two', 'dots')","('different', 'asymmetric')"
"('wrong', 'symmetrical')",,"('dot', 'dot')","('dot', 'dot')","('symmetric', 'nonmirror')","('mark', 'circle')","('inward', 'shape')","('dot', 'away')","('dot', 'distance')",,"('ratio', 'difference')","('curve', 'dot')","('perpendicular', 'angel')","('longer', 'shape')",,"('different', 'pointing')",,"('triangle', 'rest')","('circle', 'dot')","('mirror', 'symmetric')","('shape', 'reflection')","('line', 'position')","('space', 'shape')","('left', 'line')","('enclosed', 'connect')","('different', 'shapes')",,,"('direction', 'right')","('noncurved', 'straight')",,,,"('arent', 'two')","('perpendicular', '90')","('two', 'one')",,"('dot', 'line')",,"('line', 'side')","('two', 'increasing')","('orientation', 'asymmetric')"
"('wrong', 'line')",,"('dot', 'unlike')","('dot', 'close')","('symmetric', 'images')","('mark', 'center')","('incomplete', 'indent')","('dot', 'line')","('dot', 'edge')",,"('ratio', 'bigger')","('curve', 'outside')","('perpendicular', 'right')","('body', 'shape')",,"('different', 'right')",,"('right', 'obtuse')","('circle', 'center')","('reflection', 'symmetric')","('doesnt', 'flat')","('distance', 'dot')","('middle', 'hole')","('left', 'left')","('shape', 'lines')","('different', 'different')",,,"('facing', 'f')","('noncurved', 'line')",,,,"('arent', 'similar')","('perpendicular', 'degree')","('parts', 'two')",,"('line', 'point')",,"('right', 'circle')","('two', 'size')","('different', 'others')"
"('know', 'direction')",,"('dot', 'others')","('dot', 'larger')","('symmetric', 'triangles')","('mark', 'line')","('incomplete', 'shape')","('top', 'dot')","('dot', 'shorter')",,"('two', 'difference')","('curve', 'shape')","('perpendicular', 'angle')","('sharp', 'skinnier')",,"('different', 'left')",,"('right', 'angle')","('circle', 'circle')","('triangles', 'triangles')","('doesnt', 'part')","('distance', 'away')","('middle', 'shape')","('side', 'lines')","('shape', 'dont')","('orientation', 'alignment')",,,"('facing', 'facing')","('noncurved', 'straight')",,,,"('arent', 'shapes')","('perpendicular', 'angles')","('parts', 'shapes')",,"('line', 'line')",,"('right', 'left')","('dots', 'gaps')","('different', 'flipped')"
"('wrong', 'direction')",,"('seperated', 'outlying')","('dot', 'base')","('symmetric', 'arent')","('center', 'circle')","('incomplete', 'curves')","('top', 'away')","('closer', 'distance')",,"('two', 'bigger')","('dot', 'position')","('perpendicular', 'tilted')","('sharp', 'others')",,"('direction', 'dot')",,"('triangle', 'obtuse')","('dot', 'black')","('triangles', 'facing')","('doesnt', 'toward')","('distance', 'figure')","('space', 'color')","('side', 'right')","('shape', 'connect')","('orientation', 'shapes')",,,"('facing', 'left')","('noncurved', 'line')",,,,"('lined', 'two')","('lines', 'intersection')","('parts', 'one')",,"('dot', 'along')",,"('right', 'side')","('dots', 'dots')","('different', 'dot')"
"('asymmetric', 'shapes')",,"('seperated', 'dot')","('isnt', 'dot')","('symmetric', 'facing')","('center', 'center')","('incomplete', 'convex')","('top', 'line')","('closer', 'edge')",,"('triangles', 'difference')","('dot', 'dot')","('perpendicular', 'contain')","('triangle', 'skinnier')",,"('direction', 'pointing')",,"('triangle', 'angle')","('dot', 'circle')","('triangles', 'way')","('doesnt', 'inside')","('dot', 'dot')","('middle', 'color')","('side', 'side')","('enclosed', 'whole')","('orientation', 'different')",,,"('facing', 'instead')","('noncurved', 'instead')",,,,"('lined', 'similar')","('lines', 'right')","('two', 'two')",,"('dot', 'line')",,"('side', 'circle')","('dots', 'increasing')","('orientation', 'others')"
"('asymmetric', 'face')",,"('seperated', 'unlike')","('isnt', 'close')","('symmetric', 'parallel')","('center', 'line')","('incomplete', 'shape')","('line', 'dot')","('closer', 'shorter')",,"('triangles', 'bigger')","('outside', 'position')","('perpendicular', 'right')","('triangle', 'others')",,"('direction', 'right')",,"('right', 'triangle')","('dot', 'much')","('triangles', 'instead')","('reflect', 'flat')","('dot', 'away')","('whole', 'interior')","('side', 'line')","('enclosed', 'shape')","('different', 'one')",,,"('facing', 'right')","('noncurved', 'curved')",,,,"('lined', 'shapes')","('lines', 'angels')","('two', 'shapes')",,"('line', 'along')",,"('side', 'left')","('dots', 'size')","('orientation', 'flipped')"
"('asymmetric', 'towards')",,"('seperated', 'others')","('isnt', 'larger')","('symmetric', 'instead')","('line', 'circle')","('incomplete', 'curved')","('line', 'away')","('line', 'distance')",,"('ratio', 'small')","('outside', 'dot')","('perpendicular', 'angles')","('sharp', 'equilateral')",,"('direction', 'left')",,"('right', 'thin')","('dot', 'bigger')","('triangles', 'points')","('reflect', 'part')","('dot', 'figure')","('whole', 'cutout')","('side', 'left')","('shape', 'whole')","('different', 'triangle')",,,"('different', 'f')","('noncurved', 'straight')",,,,"('triangles', 'mirror')","('perpendicular', 'intersection')","('parts', 'two')",,"('line', 'line')",,"('side', 'side')","('rather', 'gaps')","('orientation', 'dot')"
"('asymmetric', 'dot')",,"('1', 'distance')","('isnt', 'base')","('symmetric', 'reflection')","('line', 'center')","('incomplete', 'bent')","('line', 'line')","('line', 'edge')",,"('ratio', 'big')","('curve', 'position')","('perpendicular', 'flat')","('sharp', 'triangle')",,"('blob', 'mirror')",,"('triangle', 'triangle')","('dot', 'white')","('triangles', 'facing')","('reflect', 'toward')","('line', 'dot')","('whole', 'hole')","('line', 'direction')","('shape', 'shape')","('different', 'flipped')",,,"('different', 'facing')","('noncurved', 'bent')",,,,"('triangles', 'reflection')","('perpendicular', 'right')","('parts', 'shapes')",,"('dot', 'circle')",,"('circle', 'circle')","('rather', 'dots')","('different', 'shapes')"
"('asymmetric', 'similar')",,"('dot', 'distance')","('centered', 'dot')","('symmetric', 'others')","('line', 'line')","('incomplete', 'shape')","('dot', 'dot')","('line', 'shorter')",,"('two', 'small')","('curve', 'dot')","('perpendicular', 'plane')","('triangle', 'equilateral')",,"('blob', 'image')",,"('triangle', 'thin')","('dot', 'dot')","('facing', 'triangles')","('reflect', 'inside')","('line', 'away')","('whole', 'middle')","('left', 'direction')","('shape', 'line')","('orientation', 'one')",,,"('different', 'left')","('noncurved', 'straight')",,,,"('arent', 'mirror')","('perpendicular', 'angels')","('two', 'two')",,"('dot', 'line')",,"('circle', 'left')","('rather', 'increasing')","('different', 'opposite')"
"('asymmetric', 'shapes')",,"('seperated', 'distance')","('centered', 'close')","('symmetric', 'tilted')","('dot', 'black')","('incomplete', 'side')","('dot', 'straight')","('end', 'distance')",,"('two', 'big')","('dot', 'dot')","('perpendicular', 'like')","('triangle', 'triangle')",,"('blob', 'others')",,"('right', 'angle')","('dot', 'centered')","('facing', 'facing')","('shape', 'flat')","('line', 'figure')","('whole', 'shape')","('side', 'direction')","('shape', 'doesnt')","('orientation', 'triangle')",,,"('different', 'instead')","('noncurved', 'line')",,,,"('arent', 'reflection')","('lines', 'right')","('two', 'shapes')",,"('line', 'circle')",,"('circle', 'side')","('rather', 'size')","('different', 'directions')"
"('asymmetric', 'different')",,"('ratio', 'gaps')","('centered', 'larger')","('symmetric', 'toward')","('dot', 'dot')","('incomplete', 'curving')","('top', 'dot')","('end', 'edge')",,"('triangles', 'small')","('dot', 'outside')","('perpendicular', 'road')","('sharp', 'equilateral')",,"('facing', 'mirror')",,"('triangle', 'angle')","('center', 'black')","('facing', 'way')","('shape', 'part')","('distance', 'dot')","('whole', 'hole')","('line', 'tilting')","('shape', 'connect')","('orientation', 'flipped')",,,"('different', 'right')","('noncurved', 'line')",,,,"('lined', 'mirror')","('lines', 'angle')","('two', 'instead')",,"('line', 'line')",,"('line', 'dot')","('3', 'gaps')","('orientation', 'shapes')"
"('asymmetric', 'angles')",,"('ratio', 'dots')","('centered', 'base')","('symmetric', 'one')","('dot', 'towards')","('incomplete', 'inside')","('top', 'straight')","('end', 'shorter')",,"('triangles', 'big')","('dot', 'figure')","('perpendicular', 'intersection')","('triangle', 'equilateral')",,"('facing', 'image')",,"('angle', '2')","('center', 'circle')","('facing', 'instead')","('shape', 'toward')","('distance', 'far')","('whole', 'shape')","('left', 'tilting')","('completely', 'line')","('different', 'direction')",,,"('direction', 'f')","('noncurved', 'straight')",,,,"('lined', 'reflection')","('perpendicular', 'right')","('two', 'one')",,"('dot', 'black')",,"('line', 'left')","('3', 'dots')","('orientation', 'opposite')"
